       Epoch  Generator Loss  Discriminator Loss
18487  18487        0.124318            0.004408
18488  18488       -0.026148           -0.029302
18489  18489        0.340621            0.016633
18490  18490        0.037636            0.072462
18491  18491        0.019104            0.047901
18492  18492        0.117925            0.048659
18493  18493        0.023777           -0.203901
18494  18494        0.105083           -0.212276
18495  18495        0.175859           -0.106471
18496  18496        0.091737           -0.278858
18497  18497        0.134831           -0.220094
18498  18498        0.276869           -0.030784
18499  18499        0.160829           -0.117848
18500  18500        0.382009           -0.008440
18501  18501        0.014062           -0.008082
18502  18502       -0.058468           -0.248052
18503  18503       -0.051924           -0.194495
18504  18504       -0.109167           -0.170615
18505  18505       -0.140963           -0.154831
18506  18506        0.177645           -0.144586
18507  18507        0.081958            0.000575
18508  18508       -0.028046            0.108749
18509  18509       -0.038592           -0.062636
18510  18510        0.098130           -0.152200
18511  18511       -0.185453            0.102203
18512  18512       -0.071209            0.131260
18513  18513        0.136634           -0.059389
18514  18514        0.128145           -0.076311
18515  18515        0.184947           -0.106214
18516  18516        0.294216           -0.230287
18517  18517        0.205876            0.039741
18518  18518       -0.074989           -0.243030
18519  18519       -0.142471           -0.090791
18520  18520        0.121323           -0.137449
18521  18521        0.126448           -0.265479
18522  18522        0.099425           -0.170254
18523  18523       -0.054727           -0.245112
18524  18524        0.286814           -0.166720
18525  18525        0.471653           -0.069878
18526  18526        0.362848           -0.194611
18527  18527        0.505287            0.010962
18528  18528        0.267288           -0.079484
18529  18529        0.014112           -0.094960
18530  18530        0.079658            0.024553
18531  18531        0.027385           -0.077668
18532  18532       -0.050407           -0.390967
18533  18533       -0.185411            0.061620
18534  18534       -0.155613           -0.179647
18535  18535       -0.033407            0.186553
18536  18536        0.116001           -0.345888
18537  18537        0.105501            0.101765
18538  18538       -0.010101           -0.072941
18539  18539        0.246619           -0.032397
18540  18540        0.180215           -0.224424
18541  18541        0.151572            0.008036
18542  18542        0.141781            0.089687
18543  18543       -0.099243            0.017010
18544  18544        0.034252           -0.171789
18545  18545        0.074948           -0.105076
18546  18546        0.146383           -0.116240
18547  18547       -0.035189           -0.015463
18548  18548        0.241503           -0.157581
18549  18549        0.320088            0.007944
18550  18550        0.212096           -0.084570
18551  18551        0.173834           -0.024336
18552  18552        0.262069           -0.114935
18553  18553        0.078188            0.043365
18554  18554        0.184425            0.062751
18555  18555        0.040748           -0.113889
18556  18556        0.071390           -0.152452
18557  18557        0.033712           -0.045747
18558  18558       -0.011682           -0.146964
18559  18559        0.165777            0.116527
18560  18560        0.133450           -0.209465
18561  18561        0.169038           -0.100741
18562  18562        0.415040            0.009747
18563  18563        0.292790           -0.158046
18564  18564        0.207140           -0.289473
18565  18565        0.130908            0.113641
18566  18566       -0.000399           -0.017441
18567  18567       -0.002481           -0.195157
18568  18568       -0.000165           -0.026556
18569  18569       -0.001646           -0.225491
18570  18570       -0.102029           -0.262695
18571  18571        0.008872            0.041111
18572  18572        0.128280            0.033670
18573  18573        0.271981           -0.021241
18574  18574        0.200218           -0.132532
18575  18575        0.111007            0.007459
18576  18576        0.227236           -0.097113
18577  18577        0.114272           -0.008070
18578  18578       -0.141678           -0.224518
18579  18579       -0.148629           -0.215684
18580  18580        0.218025            0.001114
18581  18581        0.057978           -0.232875
18582  18582       -0.068530           -0.346584
18583  18583       -0.164707           -0.025877
18584  18584        0.136035           -0.117732
18585  18585       -0.042457           -0.022145
18586  18586        0.208492           -0.073758
18587  18587        0.334457           -0.183608
18588  18588       -0.008027           -0.149022
18589  18589       -0.248148           -0.095545
18590  18590        0.081270           -0.051481
18591  18591       -0.171105            0.095683
18592  18592        0.034118           -0.030134
18593  18593       -0.004935           -0.140372
18594  18594        0.073217           -0.127454
18595  18595       -0.017997           -0.114207
18596  18596       -0.074228            0.003656
18597  18597       -0.080994           -0.182924
18598  18598       -0.126614           -0.134857
18599  18599       -0.314997            0.017075
18600  18600       -0.367122            0.013694
18601  18601        0.169544           -0.140963
18602  18602       -0.097785           -0.219199
18603  18603       -0.063017           -0.177386
18604  18604       -0.211051           -0.115099
18605  18605       -0.131671            0.155885
18606  18606       -0.193883           -0.097267
18607  18607       -0.176317            0.073566
18608  18608        0.032794           -0.137650
18609  18609       -0.049883            0.027668
18610  18610        0.006699           -0.158636
18611  18611       -0.134697            0.158885
18612  18612        0.030198           -0.117834
18613  18613        0.115910           -0.264709
18614  18614       -0.160179            0.011980
18615  18615        0.078320           -0.072679
18616  18616        0.194731           -0.199963
18617  18617        0.236773           -0.050714
18618  18618        0.003145           -0.150037
18619  18619       -0.009383            0.173259
18620  18620        0.033443           -0.156386
18621  18621        0.190968           -0.164507
18622  18622        0.303689           -0.053560
18623  18623        0.097109           -0.238626
18624  18624       -0.020312           -0.025116
18625  18625       -0.148394           -0.364566
18626  18626       -0.026394           -0.024156
18627  18627       -0.155707           -0.220114
18628  18628        0.066247            0.130400
18629  18629       -0.014186           -0.172707
18630  18630        0.255112           -0.251123
18631  18631        0.168902           -0.019835
18632  18632        0.297480           -0.020830
18633  18633        0.152600           -0.238175
18634  18634        0.227887           -0.070155
18635  18635        0.079447           -0.161101
18636  18636        0.000606           -0.172692
18637  18637       -0.178774           -0.210431
18638  18638       -0.259462           -0.046761
18639  18639       -0.176607           -0.013104
18640  18640       -0.110907           -0.019800
18641  18641       -0.094980           -0.280800
18642  18642       -0.078312           -0.002293
18643  18643        0.130444           -0.341034
18644  18644        0.149467           -0.145056
18645  18645        0.278120           -0.046423
18646  18646        0.061719           -0.068857
18647  18647       -0.327754           -0.084782
18648  18648       -0.154914           -0.099529
18649  18649       -0.141485           -0.119474
18650  18650       -0.224384           -0.223694
18651  18651       -0.055463           -0.114235
18652  18652        0.257194           -0.246650
18653  18653        0.313942           -0.259812
18654  18654        0.362632           -0.216904
18655  18655        0.339059            0.019864
18656  18656        0.069138            0.005768
18657  18657       -0.090303            0.028632
18658  18658        0.129147            0.019054
18659  18659        0.033400           -0.163392
18660  18660       -0.102214           -0.044862
18661  18661       -0.375987           -0.089904
18662  18662       -0.101260           -0.082374
18663  18663       -0.135093           -0.177641
18664  18664        0.160148           -0.164558
18665  18665        0.111697            0.020452
18666  18666        0.124501           -0.132696
18667  18667       -0.011380           -0.089491
18668  18668       -0.052985           -0.095918
18669  18669       -0.025667            0.047452
18670  18670        0.133963           -0.115448
18671  18671       -0.140037           -0.072526
18672  18672       -0.173880           -0.183171
18673  18673       -0.120974            0.021743
18674  18674        0.230653           -0.356977
18675  18675        0.125044            0.048112
18676  18676        0.228851            0.000099
18677  18677        0.118231            0.026745
18678  18678        0.231952           -0.098680
18679  18679        0.394075           -0.040904
18680  18680        0.279566           -0.196070
18681  18681        0.004759           -0.141895
18682  18682       -0.140344           -0.160604
18683  18683       -0.170754           -0.244229
18684  18684       -0.277362            0.010901
18685  18685       -0.343306           -0.117029
18686  18686       -0.302838           -0.371795
18687  18687       -0.069700            0.168465
18688  18688       -0.024434           -0.302058
18689  18689        0.129963           -0.099920
18690  18690        0.028295           -0.103315
18691  18691        0.280744           -0.117469
18692  18692        0.076027           -0.221129
18693  18693        0.194833           -0.133627
18694  18694        0.104551           -0.227567
18695  18695       -0.035454           -0.185024
18696  18696       -0.106062           -0.065502
18697  18697       -0.178772           -0.042923
18698  18698       -0.077159            0.051064
18699  18699       -0.076202            0.004010
18700  18700       -0.294123           -0.101507
18701  18701        0.016899           -0.030194
18702  18702        0.155667            0.123736
18703  18703        0.072003            0.166267
18704  18704        0.081133           -0.178806
18705  18705       -0.008329           -0.142844
18706  18706        0.030932           -0.169410
18707  18707       -0.039802           -0.397570
18708  18708        0.042410           -0.024849
18709  18709       -0.037745           -0.119163
18710  18710       -0.067708           -0.226312
18711  18711        0.036169           -0.241672
18712  18712       -0.028378            0.096269
18713  18713        0.030434           -0.082089
18714  18714        0.075641            0.030904
18715  18715        0.151868           -0.034610
18716  18716        0.072980           -0.100581
18717  18717       -0.312758            0.036157
18718  18718       -0.105809           -0.226377
18719  18719       -0.190714           -0.027359
18720  18720       -0.060218           -0.190016
18721  18721       -0.070326            0.029827
18722  18722       -0.241822           -0.054832
18723  18723       -0.368791           -0.258461
18724  18724       -0.020212            0.036005
18725  18725       -0.217696           -0.002270
18726  18726        0.031983           -0.092031
18727  18727        0.022133           -0.115199
18728  18728        0.071182            0.146103
18729  18729        0.080229           -0.012094
18730  18730        0.160064            0.091758
18731  18731       -0.003259            0.151123
18732  18732       -0.089154           -0.088023
18733  18733       -0.168844            0.057989
18734  18734        0.066258           -0.126333
18735  18735        0.115692           -0.246617
18736  18736       -0.185126           -0.104486
18737  18737        0.078206            0.176134
18738  18738       -0.083754           -0.110669
18739  18739       -0.023339           -0.107562
18740  18740        0.229125           -0.023704
18741  18741        0.360286           -0.087301
18742  18742        0.154684           -0.427687
18743  18743        0.223191            0.080815
18744  18744        0.253089           -0.088065
18745  18745        0.130576            0.133420
18746  18746        0.077766           -0.069310
18747  18747        0.001270           -0.093619
18748  18748       -0.121034           -0.222981
18749  18749       -0.218661           -0.075232
18750  18750       -0.002775           -0.021669
18751  18751        0.009951           -0.106395
18752  18752       -0.065259            0.085579
18753  18753        0.101002           -0.120841
18754  18754        0.185263           -0.068610
18755  18755        0.139123           -0.287075
18756  18756       -0.003318           -0.346260
18757  18757       -0.275959           -0.078740
18758  18758       -0.192286            0.035615
18759  18759       -0.062210            0.006154
18760  18760       -0.312344           -0.139476
18761  18761       -0.018265           -0.209546
18762  18762       -0.065817            0.005544
18763  18763        0.041583            0.129205
18764  18764        0.045074           -0.145401
18765  18765       -0.159749           -0.122254
18766  18766       -0.275908           -0.214597
18767  18767        0.005876           -0.072348
18768  18768        0.107776            0.012486
18769  18769        0.152385           -0.130892
18770  18770        0.098627           -0.286668
18771  18771       -0.081825           -0.034581
18772  18772       -0.138776           -0.010614
18773  18773       -0.113761           -0.039959
18774  18774        0.078512           -0.145575
18775  18775        0.175687           -0.039134
18776  18776        0.248725           -0.402834
18777  18777        0.399809           -0.140397
18778  18778        0.117838           -0.191850
18779  18779        0.139802           -0.125969
18780  18780       -0.002369           -0.182178
18781  18781       -0.376001           -0.203186
18782  18782       -0.164844           -0.252073
18783  18783       -0.201178           -0.065863
18784  18784        0.058142           -0.028287
18785  18785        0.344943           -0.225342
18786  18786        0.299568           -0.032127
18787  18787        0.085200            0.142157
18788  18788        0.135924           -0.067041
18789  18789        0.031865           -0.023979
18790  18790        0.339131            0.049637
18791  18791        0.192639           -0.092722
18792  18792        0.136780           -0.303738
18793  18793       -0.016908            0.027103
18794  18794       -0.004331           -0.018209
18795  18795       -0.009495           -0.090433
18796  18796       -0.028896           -0.147275
18797  18797        0.153913           -0.012585
18798  18798        0.295471           -0.012254
18799  18799        0.237033            0.043247
18800  18800        0.236147           -0.013531
18801  18801        0.161673           -0.046484
18802  18802        0.113465           -0.037221
18803  18803        0.331214           -0.207906
18804  18804        0.070095           -0.147632
18805  18805        0.050034           -0.118335
18806  18806        0.234290           -0.132027
18807  18807        0.314596           -0.071205
18808  18808        0.168120           -0.072025
18809  18809       -0.089065           -0.248267
18810  18810        0.018272           -0.112710
18811  18811       -0.017191           -0.116553
18812  18812        0.104146           -0.098648
18813  18813        0.350351           -0.140245
18814  18814        0.391675           -0.010237
18815  18815        0.140224            0.079069
18816  18816        0.120425           -0.163914
18817  18817       -0.046340           -0.277644
18818  18818       -0.087696           -0.111188
18819  18819        0.073840           -0.303268
18820  18820        0.107232           -0.076492
18821  18821        0.082888            0.046809
18822  18822        0.019145           -0.181930
18823  18823        0.042054            0.145455
18824  18824        0.161626            0.160811
18825  18825       -0.000691            0.058197
18826  18826        0.106651           -0.071295
18827  18827       -0.073059           -0.221899
18828  18828        0.007335            0.081990
18829  18829        0.157312           -0.334298
18830  18830       -0.015635           -0.152206
18831  18831       -0.203474           -0.091025
18832  18832        0.073223           -0.088015
18833  18833       -0.156694           -0.200217
18834  18834        0.266334           -0.290234
18835  18835        0.215244           -0.019262
18836  18836        0.280933            0.122191
18837  18837       -0.197784           -0.017255
18838  18838       -0.169251           -0.225036
18839  18839       -0.370636            0.024508
18840  18840       -0.496059           -0.254806
18841  18841       -0.265047           -0.252153
18842  18842       -0.177911           -0.084259
18843  18843       -0.140024           -0.128587
18844  18844       -0.294311           -0.123856
18845  18845        0.077436            0.019598
18846  18846        0.309670           -0.233118
18847  18847        0.227438            0.155683
18848  18848        0.428919            0.027622
18849  18849        0.153659           -0.100161
18850  18850        0.186473            0.062966
18851  18851       -0.008002           -0.054331
18852  18852        0.040941           -0.084462
18853  18853       -0.047536           -0.153274
18854  18854        0.047609           -0.139033
18855  18855        0.102955            0.069707
18856  18856        0.093039           -0.030939
18857  18857        0.215363           -0.172492
18858  18858        0.296511           -0.089798
18859  18859        0.155913            0.092550
18860  18860        0.142042           -0.052822
18861  18861        0.037815            0.081013
18862  18862        0.095499           -0.040337
18863  18863       -0.042906           -0.058591
18864  18864       -0.165344           -0.042666
18865  18865        0.121976           -0.164909
18866  18866       -0.070432           -0.050950
18867  18867        0.188777            0.066380
18868  18868        0.163452           -0.239355
18869  18869        0.039709           -0.129728
18870  18870        0.060040           -0.051141
18871  18871        0.014860           -0.174223
18872  18872       -0.227135           -0.214644
18873  18873       -0.039300           -0.116060
18874  18874       -0.137484            0.028644
18875  18875       -0.006795           -0.215302
18876  18876       -0.098079           -0.209087
18877  18877       -0.029879           -0.151501
18878  18878       -0.187592           -0.169558
18879  18879        0.107563           -0.177425
18880  18880        0.142387           -0.112198
18881  18881       -0.009098           -0.076301
18882  18882       -0.112518           -0.295701
18883  18883       -0.070983           -0.013206
18884  18884        0.024210           -0.202490
18885  18885        0.245363           -0.172444
18886  18886        0.112537            0.037076
18887  18887        0.252774           -0.030957
18888  18888       -0.117489           -0.051784
18889  18889        0.321389           -0.068440
18890  18890        0.048500           -0.030710
18891  18891        0.076162            0.034631
18892  18892       -0.078397           -0.037162
18893  18893       -0.239330           -0.166532
18894  18894       -0.269244           -0.061749
18895  18895        0.067595           -0.106685
18896  18896       -0.330888           -0.018861
18897  18897       -0.137768            0.162858
18898  18898        0.071322            0.063643
18899  18899        0.029333           -0.242650
18900  18900       -0.056749           -0.281533
18901  18901       -0.103687           -0.184556
18902  18902       -0.344794            0.090949
18903  18903       -0.131501            0.100698
18904  18904       -0.191997            0.021702
18905  18905       -0.044261           -0.027147
18906  18906        0.029309           -0.163438
18907  18907        0.046534           -0.102337
18908  18908        0.120730           -0.073474
18909  18909        0.158446           -0.066949
18910  18910        0.041932           -0.103304
18911  18911        0.132380           -0.135338
18912  18912       -0.105063           -0.088061
18913  18913        0.026233            0.018005
18914  18914        0.070034           -0.062564
18915  18915       -0.062727           -0.156763
18916  18916       -0.175428           -0.163952
18917  18917        0.052129           -0.218472
18918  18918        0.169750           -0.193511
18919  18919        0.101786            0.001477
18920  18920        0.104522           -0.098910
18921  18921        0.294251           -0.308459
18922  18922        0.035854           -0.113549
18923  18923        0.000866           -0.025973
18924  18924       -0.051360           -0.035772
18925  18925       -0.037523           -0.211910
18926  18926        0.160311            0.056614
18927  18927        0.067226           -0.024613
18928  18928        0.148370           -0.003897
18929  18929        0.106633           -0.249165
18930  18930       -0.051965           -0.236490
18931  18931        0.001515           -0.060062
18932  18932        0.083231           -0.125456
18933  18933        0.020052           -0.036667
18934  18934        0.180763           -0.110953
18935  18935       -0.051902            0.030450
18936  18936        0.278497           -0.009673
18937  18937        0.113414           -0.061448
18938  18938       -0.094959           -0.104205
18939  18939        0.086764            0.047945
18940  18940       -0.042665           -0.156758
18941  18941        0.026205            0.071514
18942  18942       -0.165200           -0.085192
18943  18943        0.078238           -0.158683
18944  18944        0.152393           -0.294019
18945  18945       -0.284671           -0.040890
18946  18946       -0.196586           -0.153282
18947  18947       -0.309011           -0.219166
18948  18948       -0.238008           -0.049021
18949  18949       -0.033325           -0.195810
18950  18950       -0.139325           -0.034758
18951  18951       -0.105256           -0.154508
18952  18952       -0.109904           -0.101557
18953  18953        0.015799            0.029166
18954  18954       -0.108664           -0.196794
18955  18955       -0.176124           -0.159895
18956  18956       -0.023002           -0.169439
18957  18957        0.004802           -0.157937
18958  18958       -0.224986           -0.195109
18959  18959       -0.283694           -0.030736
18960  18960       -0.272005           -0.222801
18961  18961       -0.394153           -0.097279
18962  18962       -0.173397            0.003097
18963  18963       -0.199738           -0.184301
18964  18964       -0.316349           -0.043118
18965  18965       -0.169739           -0.084397
18966  18966       -0.086938           -0.401969
18967  18967       -0.336019           -0.052469
18968  18968       -0.305842           -0.207078
18969  18969       -0.049901           -0.224063
18970  18970       -0.122216            0.021493
18971  18971       -0.107798           -0.150237
18972  18972       -0.057265           -0.315082
18973  18973       -0.053183           -0.089971
18974  18974        0.081993            0.122609
18975  18975        0.026144           -0.237821
18976  18976        0.123367           -0.214753
18977  18977       -0.002032           -0.199676
18978  18978        0.133342           -0.013996
18979  18979       -0.031086           -0.009261
18980  18980       -0.232610            0.222854
18981  18981       -0.171825           -0.133344
18982  18982       -0.075430           -0.011827
18983  18983       -0.058480           -0.222360
18984  18984       -0.117121           -0.134107
18985  18985        0.049795           -0.326699
18986  18986       -0.051491           -0.148514
18987  18987       -0.253535            0.015349
18988  18988       -0.176651           -0.307106
18989  18989       -0.226921           -0.160138
18990  18990       -0.013969           -0.160475
18991  18991       -0.046086            0.096473
18992  18992       -0.061642           -0.197905
18993  18993       -0.162846            0.010654
18994  18994       -0.116422           -0.285747
18995  18995       -0.336944           -0.068593
18996  18996       -0.157491           -0.051683
18997  18997       -0.162388           -0.132772
18998  18998       -0.247793           -0.158633
18999  18999       -0.355532           -0.047712
19000  19000       -0.257503           -0.077345
19001  19001       -0.093369           -0.040634
19002  19002       -0.013944           -0.086374
19003  19003       -0.117173           -0.247432
19004  19004       -0.221076            0.021206
19005  19005       -0.195916           -0.199733
19006  19006       -0.363579           -0.096370
19007  19007       -0.289910           -0.117636
19008  19008        0.007645           -0.003907
19009  19009       -0.082789           -0.064005
19010  19010        0.078391           -0.002837
19011  19011        0.034330           -0.257121
19012  19012        0.000195           -0.195870
19013  19013       -0.046413           -0.030107
19014  19014       -0.006389           -0.157756
19015  19015        0.156243            0.236919
19016  19016       -0.011031            0.326199
19017  19017        0.228212           -0.052759
19018  19018        0.415146           -0.021731
19019  19019        0.312870           -0.272437
19020  19020        0.120721            0.097582
19021  19021       -0.007185           -0.158329
19022  19022       -0.160039           -0.133375
19023  19023        0.097929           -0.126962
19024  19024       -0.135224           -0.086185
19025  19025       -0.161844           -0.152005
19026  19026       -0.205728            0.039932
19027  19027       -0.318209           -0.011978
19028  19028       -0.251898           -0.111604
19029  19029       -0.010598           -0.184341
19030  19030       -0.092701           -0.043824
19031  19031       -0.179059           -0.081689
19032  19032       -0.268031            0.262290
19033  19033       -0.140926            0.058775
19034  19034        0.005943           -0.191672
19035  19035        0.208839           -0.115749
19036  19036        0.193556           -0.485562
19037  19037        0.203278           -0.167568
19038  19038       -0.017275           -0.159036
19039  19039       -0.049653           -0.404754
19040  19040       -0.214068           -0.148500
19041  19041       -0.312758            0.150313
19042  19042       -0.164198            0.025654
19043  19043        0.001732            0.160567
19044  19044        0.096896           -0.072890
19045  19045        0.096176            0.069506
19046  19046       -0.040589           -0.111924
19047  19047        0.036637           -0.217382
19048  19048        0.232582           -0.119270
19049  19049       -0.185304           -0.214128
19050  19050        0.031360           -0.304108
19051  19051       -0.146702            0.026098
19052  19052       -0.034634            0.020831
19053  19053       -0.078644           -0.069146
19054  19054        0.001139           -0.183707
19055  19055       -0.068181            0.038646
19056  19056        0.276910           -0.191977
19057  19057        0.153796           -0.003154
19058  19058        0.031193           -0.293909
19059  19059        0.005754           -0.221771
19060  19060       -0.217106            0.126700
19061  19061       -0.213412           -0.122585
19062  19062       -0.097016            0.301262
19063  19063       -0.125464           -0.160528
19064  19064       -0.155135           -0.086234
19065  19065       -0.242589           -0.113376
19066  19066       -0.187853           -0.149017
19067  19067       -0.073111            0.034028
19068  19068       -0.067829           -0.137947
19069  19069        0.154282           -0.242744
19070  19070       -0.145613            0.145862
19071  19071       -0.191664           -0.077089
19072  19072        0.021698            0.066383
19073  19073        0.316526           -0.053955
19074  19074        0.163380           -0.114231
19075  19075        0.114210           -0.281861
19076  19076        0.053575           -0.117211
19077  19077        0.055075            0.068023
19078  19078        0.033679           -0.106443
19079  19079       -0.033032            0.155936
19080  19080       -0.178464           -0.032277
19081  19081        0.255999           -0.117827
19082  19082        0.152175            0.129084
19083  19083        0.124273           -0.197515
19084  19084       -0.141099           -0.272580
19085  19085        0.223692           -0.066523
19086  19086        0.167082            0.024522
19087  19087       -0.149657           -0.203692
19088  19088        0.085149           -0.048979
19089  19089       -0.091817            0.161309
19090  19090       -0.052765           -0.213839
19091  19091       -0.019381           -0.054217
19092  19092       -0.002550           -0.166357
19093  19093        0.184752           -0.160735
19094  19094        0.211557            0.041971
19095  19095        0.256250           -0.206346
19096  19096        0.323384           -0.065605
19097  19097        0.437163           -0.087344
19098  19098        0.326440            0.053848
19099  19099        0.177441           -0.330822
19100  19100        0.120829            0.052188
19101  19101       -0.189333           -0.125140
19102  19102        0.082695           -0.149342
19103  19103        0.218644            0.134233
19104  19104       -0.000548           -0.156072
19105  19105        0.198863           -0.164457
19106  19106        0.042381           -0.111656
19107  19107        0.129096           -0.295303
19108  19108       -0.102915           -0.224459
19109  19109       -0.159139           -0.178698
19110  19110       -0.160551           -0.248024
19111  19111        0.092680            0.043447
19112  19112        0.092783           -0.113246
19113  19113       -0.144308            0.211412
19114  19114       -0.042915            0.131326
19115  19115       -0.103819           -0.097997
19116  19116       -0.320201           -0.154511
19117  19117       -0.303751           -0.228655
19118  19118       -0.089034           -0.364114
19119  19119        0.335826            0.030956
19120  19120        0.333598            0.061332
19121  19121        0.285607           -0.173111
19122  19122        0.182627           -0.169176
19123  19123        0.176335            0.043240
19124  19124        0.001176           -0.309539
19125  19125       -0.011183            0.140081
19126  19126        0.081440            0.007421
19127  19127        0.003519           -0.415785
19128  19128       -0.112088           -0.246164
19129  19129        0.181186           -0.087162
19130  19130        0.214179           -0.090714
19131  19131        0.223377           -0.141165
19132  19132        0.093338           -0.300470
19133  19133        0.263616            0.232018
19134  19134        0.148103           -0.256962
19135  19135        0.106558           -0.378782
19136  19136        0.032326           -0.048829
19137  19137       -0.071211           -0.197856
19138  19138        0.060446           -0.077128
19139  19139       -0.109111           -0.139551
19140  19140       -0.035729           -0.238154
19141  19141       -0.034038           -0.110731
19142  19142       -0.132265           -0.223729
19143  19143       -0.328748            0.037486
19144  19144       -0.078270           -0.011194
19145  19145        0.065625           -0.089156
19146  19146        0.059928           -0.111651
19147  19147        0.124329            0.070367
19148  19148        0.086759           -0.137103
19149  19149       -0.134522           -0.117658
19150  19150        0.235080           -0.166752
19151  19151        0.073509            0.029564
19152  19152       -0.071184           -0.018702
19153  19153       -0.177648           -0.118465
19154  19154       -0.129789           -0.111232
19155  19155        0.118086           -0.108557
19156  19156       -0.111720            0.084926
19157  19157       -0.056695            0.109920
19158  19158       -0.026624           -0.090821
19159  19159        0.097114           -0.125139
19160  19160        0.235610           -0.242926
19161  19161        0.170762           -0.059303
19162  19162       -0.058300           -0.020019
19163  19163       -0.130330            0.050777
19164  19164       -0.315658            0.004391
19165  19165       -0.286188           -0.131699
19166  19166       -0.095861            0.095164
19167  19167       -0.251339           -0.003126
19168  19168        0.137754           -0.135237
19169  19169        0.210701           -0.054254
19170  19170        0.081581           -0.232946
19171  19171       -0.045737            0.030148
19172  19172       -0.159577           -0.163993
19173  19173       -0.098967           -0.170110
19174  19174       -0.091063           -0.163352
19175  19175       -0.279441           -0.235308
19176  19176       -0.237611           -0.179651
19177  19177       -0.078537            0.013651
19178  19178       -0.176687           -0.187748
19179  19179        0.080328           -0.143202
19180  19180        0.157364           -0.135647
19181  19181        0.125667           -0.398734
19182  19182       -0.225156           -0.091334
19183  19183       -0.231707            0.208696
19184  19184       -0.365867           -0.421005
19185  19185       -0.028325           -0.066835
19186  19186       -0.292651            0.071200
19187  19187       -0.100206           -0.070736
19188  19188       -0.090136            0.087672
19189  19189       -0.012845           -0.195833
19190  19190        0.082609           -0.282870
19191  19191       -0.034493           -0.030100
19192  19192       -0.228195            0.036088
19193  19193       -0.149750           -0.139928
19194  19194       -0.304194            0.039343
19195  19195       -0.127889           -0.043688
19196  19196       -0.140927           -0.164817
19197  19197       -0.062596           -0.318895
19198  19198       -0.149461           -0.252712
19199  19199       -0.004622           -0.057666
19200  19200       -0.133813           -0.430261
19201  19201       -0.176640           -0.303181
19202  19202       -0.204256           -0.098538
19203  19203       -0.076340           -0.014889
19204  19204        0.121506           -0.059984
19205  19205        0.073517           -0.035261
19206  19206        0.108500           -0.312863
19207  19207        0.006768           -0.217259
19208  19208       -0.182737           -0.246777
19209  19209       -0.376865           -0.141347
19210  19210       -0.090313            0.061764
19211  19211       -0.154054           -0.217746
19212  19212       -0.134923           -0.199832
19213  19213        0.006334           -0.190743
19214  19214       -0.050959            0.039937
19215  19215        0.014613           -0.302932
19216  19216       -0.050881           -0.278009
19217  19217        0.077313            0.041813
19218  19218       -0.537469           -0.005231
19219  19219       -0.183186           -0.152953
19220  19220       -0.200395            0.080162
19221  19221        0.367831            0.039090
19222  19222        0.272869           -0.055675
19223  19223        0.473393           -0.296782
19224  19224        0.033769           -0.479887
19225  19225        0.286019            0.001323
19226  19226        0.059712           -0.123639
19227  19227        0.012820           -0.223907
19228  19228        0.242516            0.096555
19229  19229       -0.238276           -0.188027
19230  19230       -0.105991           -0.164627
19231  19231       -0.091523           -0.122456
19232  19232       -0.158072            0.073786
19233  19233       -0.177965            0.069318
19234  19234       -0.099641            0.016539
19235  19235        0.018816           -0.080841
19236  19236       -0.146190            0.108420
19237  19237       -0.037894           -0.217268
19238  19238       -0.045885           -0.134239
19239  19239       -0.033230            0.041803
19240  19240        0.144637           -0.042324
19241  19241        0.039976           -0.208756
19242  19242       -0.163405           -0.147441
19243  19243       -0.174132           -0.143776
19244  19244       -0.183207           -0.250241
19245  19245        0.082022           -0.084458
19246  19246       -0.064824            0.146952
19247  19247       -0.044686           -0.144817
19248  19248       -0.069403           -0.123886
19249  19249        0.147398           -0.096062
19250  19250       -0.164178           -0.269998
19251  19251       -0.113471           -0.169933
19252  19252       -0.009870           -0.411707
19253  19253       -0.056070           -0.444355
19254  19254       -0.238948            0.104004
19255  19255        0.025472            0.061772
19256  19256        0.173485            0.245143
19257  19257        0.331412           -0.191749
19258  19258        0.133258            0.149215
19259  19259       -0.028733           -0.104109
19260  19260       -0.087824           -0.001679
19261  19261       -0.218585           -0.199370
19262  19262       -0.369889           -0.022540
19263  19263       -0.265426           -0.114648
19264  19264       -0.091795           -0.290967
19265  19265       -0.066345           -0.102008
19266  19266        0.092619           -0.217104
19267  19267        0.207454           -0.096288
19268  19268        0.192369           -0.142424
19269  19269        0.085793           -0.122839
19270  19270        0.205907           -0.152434
19271  19271        0.113830           -0.181275
19272  19272       -0.097259           -0.021979
19273  19273        0.109256            0.290408
19274  19274       -0.207682           -0.113138
19275  19275        0.106112           -0.147695
19276  19276       -0.008614           -0.113645
19277  19277       -0.038509            0.050376
19278  19278       -0.332159           -0.299073
19279  19279       -0.045549           -0.151566
19280  19280        0.067792           -0.139062
19281  19281       -0.083627           -0.195761
19282  19282        0.257667            0.204280
19283  19283        0.248920           -0.137441
19284  19284        0.134149            0.018115
19285  19285        0.429103           -0.117156
19286  19286        0.081429            0.034912
19287  19287        0.127658           -0.174673
19288  19288       -0.130875           -0.061681
19289  19289       -0.288392            0.041726
19290  19290       -0.329864           -0.166641
19291  19291       -0.164044           -0.246183
19292  19292       -0.122817            0.150495
19293  19293       -0.087478            0.060010
19294  19294        0.162181           -0.152685
19295  19295       -0.340487           -0.176624
